Server,min,mean,[+/-sd],median,max
node.js,0.0,3.7,11.720000000000002,239.0
go,0.0,3.4,12.05,240.1
python,0.0,3.2,11.650000000000002,240.9
nginx,0.0,3.1,8.749999999999998,142.8
apache,0.0,3.2,8.75,138.9
rust,0.0,3.1,8.610000000000001,137.7
